"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000075","cell cycle checkpoint signaling","84/4155","186/18805",0.451612903225806,2.04394239354062,7.61985405661444,0.00000000000197736683071287,0.00000000103300938847825,0.000000000917047231050786,"CDC6/DTL/BUB1/CLSPN/BUB1B/CDC45/CDK1/SPC25/TRIP13/SKA3/SKA1/CCNB1/ZWINT/TICRR/KNL1/RAD51/HASPIN/TTK/ORC1/CHEK1/CENPF/CDCA8/BRIP1/NUF2/PLK1/BIRC5/CDC20/NDC80/GNB1L/BABAM2/ANAPC15/MAD2L1/NOP53/FZR1/MAD2L2/BRCA2/WDR76/CDC14B/DNA2/ZWILCH/RAD9A/E2F1/SPC24/TELO2/BRCA1/CDK2/AURKB/TIMELESS/KNTC1/BLM/GEN1/SPDL1/VPS4A/DGKZ/DONSON/BARD1/KLHL22/CEP63/TIPIN/PARP9/CCAR2/RFWD3/SYF2/BABAM1/DTX3L/STK38/ZFYVE19/SDE2/MUS81/RBBP8/NBN/MAD1L1/CDT1/WAC/INCENP/TP53BP1/TREX1/LCMT1/INTS7/EME2/DOT1L/USP28/ATRIP/PTPN11",84
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","78/4155","169/18805",0.461538461538462,2.08886420438767,7.57238253789316,0.00000000000309845445276793,0.00000000149417007418478,0.00000000132643957018494,"CDK1/SPC25/KIF15/DLGAP5/STIL/NUSAP1/CCNB1/KIF4A/KIF11/CENPA/TPX2/TTK/CHMP2A/NEK2/CDCA8/CENPE/MYBL2/NUF2/MAP1S/PLK1/BIRC5/CDC20/PRC1/KIFC1/CHMP4B/ESPL1/CHMP1A/NDC80/AURKA/TACC3/HSPA1B/HSPA1A/UHRF1/CHMP6/ENKD1/CCDC61/STMN1/RACGAP1/KIF23/MAD2L1/CEP97/NUDC/WDR62/AURKB/FAM110A/GPSM1/EML3/KIF4B/CHMP4A/SPDL1/CPAP/RAE1/ILK/SUN2/DCTN1/RHOA/SPICE1/FLNA/DCTN2/WRAP73/SETD2/KIF2A/PSRC1/NUMA1/HDAC3/ANKRD53/ITGB1/INCENP/AAAS/PTPA/PLK2/PKD1/KAT5/RANGRF/NSFL1C/CLASP1/SMC3/CKAP5",78
"GO:0016064","immunoglobulin mediated immune response","89/4155","205/18805",0.434146341463415,1.96489096298905,7.39759447534906,0.00000000000654224914336799,0.00000000292952570569814,0.00000000260066700909673,"EXO1/IGHV3-64/IGHV3-9/IGHV2-70D/IGHV3-38/IGHV3-20/IGHV4-34/IGHV2-70/IGHV1-24/IGHV3-16/IGHV3-49/IGHV3-43/IGHG1/IGHV3-72/IGHV3-21/IGHV3-13/IGHV6-1/IGHV4-61/IGHV3-48/IGHV3-35/IGHV3-73/IGHV4-39/IGHV2-5/IGHV1-18/IGHV3-33/IGHV3-30/IGHV3-66/IGHV3-7/IGHV4-59/IGHV4-28/IGHV3-15/IGHV3-53/IGHV1-58/IGHV1-69/IGHV1-69D/IGHV1-69-2/IGHV3-11/IGHV3-74/IGHV4-4/IGHV2-26/IGHV3-23/IGHG3/TCIRG1/IGHV5-51/PTPN6/IGHV7-81/CARD9/TGFB1/MAD2L2/IGHG4/IGLC1/IGLC2/IGHV3-64D/IGLC6/IGLL1/IGLL5/IGLC3/IGHG2/IGKC/ATAD5/IGHV5-10-1/IGHV7-4-1/IGLC7/IL4R/FCER2/BCL3/ERCC1/CD74/NSD2/C5/C4B/CD81/TFRC/IGHV1-3/KMT5C/IGHV1-45/LTA/IGHA1/BATF/NBN/FOXP3/TNFSF13/SANBR/TP53BP1/TREX1/IL4/FCGR3B/TNFSF4/C4A",89
"GO:0051310","metaphase chromosome alignment","54/4155","103/18805",0.524271844660194,2.37278749430444,7.43994496912491,0.0000000000153736893802472,0.00000000608053781082825,0.00000000539795709982268,"CDK1/SPC25/KIF18A/SKA3/SKA1/CCNB1/ZWINT/KIF14/KNL1/SGO1/TTK/CDCA5/CENPF/CHMP2A/NEK2/CDCA8/CENPE/NUF2/MAP1S/BIRC5/KIF2C/SPAG5/FAM83D/KIFC1/CHMP4B/CHMP1A/NDC80/TRAPPC12/CHMP6/RACGAP1/ZWILCH/SPC24/SIRT2/NUDC/ECT2/AURKB/KNTC1/EML3/CHMP4A/SPDL1/VPS4A/MEIOC/SPICE1/DCTN2/PMF1/PSRC1/MAD1L1/CDT1/NUMA1/ANKRD53/INCENP/KAT5/KAT2B/BOD1",54
"GO:0051304","chromosome separation","47/4155","84/18805",0.55952380952381,2.53233339063664,7.49583830423621,0.0000000000155189990386428,0.00000000608053781082825,0.00000000539795709982268,"BUB1/BUB1B/SPC25/TRIP13/DLGAP5/SKA3/NCAPG/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NCAPH/NUF2/PLK1/BIRC5/UBE2C/CDC20/ESPL1/NDC80/NCAPG2/PPP2R1A/ANAPC15/MAD2L1/FBXO5/MAD2L2/ZWILCH/SMC2/SPC24/AURKB/KNTC1/GEN1/SPDL1/RECQL5/NCAPD2/ANAPC11/KLHL22/SMC4/MAD1L1/NUMA1/INCENP/NCAPD3/LCMT1/M1AP",47
"GO:0019724","B cell mediated immunity","89/4155","208/18805",0.427884615384615,1.9365511894844,7.23325148219821,0.0000000000170945758363135,0.00000000630387623046174,0.00000000559622430009843,"EXO1/IGHV3-64/IGHV3-9/IGHV2-70D/IGHV3-38/IGHV3-20/IGHV4-34/IGHV2-70/IGHV1-24/IGHV3-16/IGHV3-49/IGHV3-43/IGHG1/IGHV3-72/IGHV3-21/IGHV3-13/IGHV6-1/IGHV4-61/IGHV3-48/IGHV3-35/IGHV3-73/IGHV4-39/IGHV2-5/IGHV1-18/IGHV3-33/IGHV3-30/IGHV3-66/IGHV3-7/IGHV4-59/IGHV4-28/IGHV3-15/IGHV3-53/IGHV1-58/IGHV1-69/IGHV1-69D/IGHV1-69-2/IGHV3-11/IGHV3-74/IGHV4-4/IGHV2-26/IGHV3-23/IGHG3/TCIRG1/IGHV5-51/PTPN6/IGHV7-81/CARD9/TGFB1/MAD2L2/IGHG4/IGLC1/IGLC2/IGHV3-64D/IGLC6/IGLL1/IGLL5/IGLC3/IGHG2/IGKC/ATAD5/IGHV5-10-1/IGHV7-4-1/IGLC7/IL4R/FCER2/BCL3/ERCC1/CD74/NSD2/C5/C4B/CD81/TFRC/IGHV1-3/KMT5C/IGHV1-45/LTA/IGHA1/BATF/NBN/FOXP3/TNFSF13/SANBR/TP53BP1/TREX1/IL4/FCGR3B/TNFSF4/C4A",89
"GO:0007052","mitotic spindle organization","65/4155","135/18805",0.481481481481481,2.17912376877479,7.32227342725129,0.0000000000196908389231646,0.00000000685788162273993,0.00000000608803891150708,"SPC25/KIF15/DLGAP5/STIL/CCNB1/KIF4A/KIF11/TPX2/TTK/CHMP2A/NEK2/CDCA8/CENPE/MYBL2/NUF2/MAP1S/PLK1/BIRC5/CDC20/PRC1/KIFC1/CHMP4B/CHMP1A/NDC80/AURKA/TACC3/HSPA1B/HSPA1A/UHRF1/CHMP6/CCDC61/STMN1/RACGAP1/KIF23/CEP97/NUDC/WDR62/AURKB/FAM110A/EML3/KIF4B/CHMP4A/CPAP/RAE1/ILK/SUN2/DCTN1/RHOA/SPICE1/FLNA/DCTN2/WRAP73/KIF2A/PSRC1/NUMA1/ANKRD53/INCENP/AAAS/PTPA/PLK2/PKD1/RANGRF/CLASP1/SMC3/CKAP5",65
"GO:1905818","regulation of chromosome separation","44/4155","77/18805",0.571428571428571,2.58621282447997,7.42767584182177,0.0000000000263624001569841,0.00000000869820455705964,0.0000000077217733867022,"BUB1/BUB1B/SPC25/TRIP13/DLGAP5/SKA3/NCAPG/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NCAPH/NUF2/PLK1/BIRC5/UBE2C/CDC20/ESPL1/NDC80/NCAPG2/ANAPC15/MAD2L1/FBXO5/MAD2L2/ZWILCH/SMC2/SPC24/AURKB/KNTC1/GEN1/SPDL1/NCAPD2/ANAPC11/KLHL22/SMC4/MAD1L1/NUMA1/INCENP/NCAPD3/LCMT1",44
"GO:0006260","DNA replication","110/4155","280/18805",0.392857142857143,1.77802131682998,6.98527046885801,0.0000000000486899177599694,0.0000000152618547218624,0.0000000135486102735241,"MCM10/CDC6/DTL/ESCO2/CDC25A/CDC45/CDK1/GINS1/PCLAF/EXO1/E2F7/E2F8/TICRR/DSCC1/POLQ/RAD51/ORC1/POLE2/CHEK1/FAM111B/MCM4/MCM6/POLD4/CDC34/CDC7/ORC6/WDHD1/WEE1/CCNA2/GMNN/E4F1/CINP/MCM2/FBXO5/CCNE1/BRCA2/ID3/DNA2/TFPT/PNKP/NFIC/BRCA1/CDK9/CDK2/TK1/TIMELESS/ATAD5/INO80E/POLRMT/BLM/MCRS1/GEN1/NUGGC/FEN1/INO80B/RMI2/RECQL5/S100A11/DONSON/JADE3/BARD1/POLA1/POLL/POLE4/RUVBL2/TIPIN/PCNA/HELB/FAM111A/RFWD3/TOP1MT/PTK6/FBH1/CHTF18/MCM8/GINS3/INO80D/RRM1/PTMS/FGFR1/WDR18/JADE1/ZBTB38/SDE2/MUS81/DBF4/FANCM/RBBP8/NBN/BRPF3/MMS22L/CDT1/TTF1/RFC3/CENPX/TREX1/UCN/RBBP6/PRIM1/CHAF1B/CCNE2/WIZ/INO80C/POLD1/SMC3/EME2/ENDOG/MCMBP/UCHL5/TOP1",110
"GO:0033047","regulation of mitotic sister chromatid segregation","36/4155","58/18805",0.620689655172414,2.80916220590066,7.34881706637144,0.0000000000634901275193962,0.0000000189533147342426,0.0000000168256794082731,"BUB1/BUB1B/CDK1/SPC25/TRIP13/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NUF2/PLK1/BIRC5/CDC20/NDC80/ANAPC15/MAD2L1/FBXO5/MAD2L2/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/KLHL22/MAD1L1/NUMA1/INCENP/KAT5/KAT2B/LCMT1",36
"GO:0002449","lymphocyte mediated immunity","140/4155","384/18805",0.364583333333333,1.65005766145207,6.85413596180809,0.0000000000709470621152208,0.0000000202166878363782,0.0000000179472304977595,"EXO1/IGHV3-64/IGHV3-9/IGHV2-70D/IGHV3-38/IGHV3-20/IGHV4-34/IGHV2-70/IGHV1-24/IGHV3-16/IGHV3-49/IGHV3-43/FUT7/IGHG1/IGHV3-72/IGHV3-21/IGHV3-13/IGHV6-1/IGHV4-61/IGHV3-48/IGHV3-35/IGHV3-73/IGHV4-39/IGHV2-5/IGHV1-18/IGHV3-33/IGHV3-30/IGHV3-66/IGHV3-7/IGHV4-59/IGHV4-28/IGHV3-15/IGHV3-53/IGHV1-58/CORO1A/IGHV1-69/IGHV1-69D/IGHV1-69-2/IGHV3-11/IGHV3-74/IGHV4-4/IGHV2-26/IGHV3-23/IGHG3/TCIRG1/IGHV5-51/PTPN6/IGHV7-81/SECTM1/TNFRSF1B/TUBB4B/WAS/ARID5A/ARRB2/CARD9/TGFB1/CADM1/MAD2L2/IGHG4/IGLC1/IGLC2/IGHV3-64D/CD7/PLEKHM2/IGLC6/IGLL1/IGLL5/UNC13D/IGLC3/IGHG2/CD1D/IL21/RASGRP4/IGKC/RSAD2/ATAD5/CLEC4G/SASH3/IGHV5-10-1/IL12A/IGHV7-4-1/IGLC7/RIPK3/UNC93B1/IL4R/TRPM4/KLHL22/MYO1G/FCER2/BCL3/LILRB1/GZMM/CTSH/ERCC1/CD74/BTN3A3/NSD2/C5/GFER/TRAF2/JAG1/LEP/LAMP1/C4B/CD81/TFRC/IGHV1-3/KMT5C/IGHV1-45/LTA/IGHA1/PIK3R6/BATF/NBN/FOXP3/CD80/TNFSF13/GNL1/DUSP22/HLA-DRB1/CTSC/SANBR/TP53BP1/TAP2/FZD5/TREX1/BTN3A2/IL4/LILRB4/NCR3/NCR1/DENND1B/AZGP1/FCGR3B/KIF5B/CD274/TNFSF4/C4A/LGALS9/AGER",140
"GO:0045839","negative regulation of mitotic nuclear division","36/4155","59/18805",0.610169491525424,2.76154928715658,7.21702685689481,0.000000000128227328407402,0.0000000349503096428697,0.0000000310269055052602,"BUB1/BUB1B/SPC25/TRIP13/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CHEK1/CENPF/CDCA8/NUF2/PLK1/BIRC5/CDC20/NDC80/ANAPC15/MAD2L1/FBXO5/MAD2L2/AURKAIP1/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/KLHL22/TOM1L2/MAD1L1/INCENP/LCMT1/MTBP",36
"GO:0051983","regulation of chromosome segregation","64/4155","137/18805",0.467153284671533,2.11427617767706,6.97101562535916,0.000000000142338116810591,0.0000000371799022618998,0.0000000330062115604209,"CDC6/BUB1/CDCA2/BUB1B/CDK1/MKI67/ACTB/SPC25/TRIP13/DLGAP5/SKA3/NCAPG/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/CENPE/NCAPH/NUF2/PLK1/BIRC5/UBE2C/CDC20/KIF2C/ESPL1/NDC80/TACC3/NCAPG2/ANAPC15/MAD2L1/FBXO5/SMARCD2/MAD2L2/ZWILCH/SMC2/SPC24/SIRT2/AURKB/KNTC1/BCL7C/BCL7B/GEN1/SPDL1/RMI2/DPF3/NCAPD2/ANAPC11/ANAPC2/KLHL22/SMC4/MAD1L1/NUMA1/INCENP/NCAPD3/CDC27/KAT5/KAT2B/LCMT1/IHO1/ANAPC1",64
"GO:1901990","regulation of mitotic cell cycle phase transition","131/4155","358/18805",0.365921787709497,1.65611533522914,6.67499048481871,0.000000000218587127346477,0.0000000548129080534026,0.0000000486597954644558,"CDC6/DTL/RRM2/CDC25A/BUB1/CLSPN/BUB1B/CDK1/ACTB/GPR132/SPC25/TRIP13/DLGAP5/E2F7/SKA3/STIL/SKA1/CCNB1/ZWINT/AIF1/KIF14/TICRR/KNL1/HASPIN/TTK/ORC1/CHEK1/CDCA5/CENPF/CDCA8/CENPE/NUF2/PLK1/BIRC5/CTDSP1/UBE2C/CDC20/ESPL1/ANLN/CDC7/NDC80/MIIP/INHBA/AURKA/WEE1/PTPN6/BABAM2/ANAPC15/CDK2AP2/MAD2L1/NOP53/FZR1/FBXO5/CDC14C/TGFB1/SMARCD2/MAD2L2/CCNE1/EZH2/CDC14B/ZWILCH/E2F1/CDKN2D/SPC24/SIRT2/BRCA1/BID/PPP1R9B/LSM10/PHB2/DDR2/CDK2/AURKB/ATAD5/KNTC1/BLM/BCL7C/CDKN1C/BCL7B/GEN1/SPDL1/KCNA5/CPAP/VPS4A/DGKZ/DONSON/DPF3/BARD1/ANAPC11/DCUN1D3/KLHL22/APP/RFWD3/CDC25C/BTN2A2/PRMT2/MBLAC1/ADAM17/TFAP4/RRM1/SYF2/BABAM1/TERT/AKT1/JADE1/CYP1A1/ZFYVE19/SDE2/PKD2/RBBP8/NBN/CDK10/MEPCE/RDX/MAD1L1/WAC/INCENP/CDK3/PKD1/TREX1/TFDP1/ERCC2/DLG1/CCNE2/LCMT1/MDM2/KMT2E/MIR214/TMOD3/TM4SF5/MTBP",131
"GO:0090068","positive regulation of cell cycle process","106/4155","274/18805",0.386861313868613,1.75088495963881,6.66793076492568,0.000000000310935530481617,0.0000000749713400226637,0.0000000665553097026845,"CDC6/DTL/RRM2/CDC25A/BUB1/CDK1/DLGAP5/E2F7/SKA3/NCAPG/STIL/SKA1/NUSAP1/E2F8/CCNB1/AIF1/KIF14/KNL1/PLK4/IGF1/CDCA5/CDCA8/NCAPH/BIRC5/UBE2C/CDC20/RAD51AP1/SPAG5/FAM83D/CIT/ESPL1/CDC7/NDC80/AURKA/PAGR1/NCAPG2/PPP1R35/RACGAP1/KIF23/MAD2L1/FBXO5/CDC14C/TGFB1/EGF/CCNE1/EZH2/CDC14B/SMC2/DDRGK1/SIRT2/LSM10/ECT2/PHB2/DDR2/AURKB/ATAD5/DYRK3/GEN1/KCNA5/PAF1/FEN1/CPAP/OR2A4/NCAPD2/ANAPC11/KIF20B/ROCK2/SMC4/APP/RHOA/CDC25C/MBLAC1/ADAM17/RRM1/PKP3/FGFR1/TERT/AKT1/CYP1A1/DBF4/CDK10/MEPCE/RDX/MAD1L1/NUMA1/INCENP/NCAPD3/MED1/GIPC1/TFDP1/KAT5/NSFL1C/KAT2B/CCNE2/MDM2/WIZ/KMT2E/SH2B1/MIR214/TMOD3/RAB11FIP4/EXOC7/MTBP/CEP295/PRKCE/WNK1",106
"GO:0007051","spindle organization","85/4155","206/18805",0.412621359223301,1.8674716390359,6.66708390736271,0.000000000443440862099347,0.0000000991998469657986,0.0000000880640059957816,"ASPM/SPC25/KIF15/DLGAP5/SKA3/STIL/SKA1/CCNB1/KIF4A/KIF11/CCNB2/TPX2/TTK/CHMP2A/NEK2/CDCA8/CENPE/MYBL2/NUF2/MAP1S/PLK1/BIRC5/CDC20/SPAG5/PRC1/KIFC1/CHMP4B/ESPL1/CHMP1A/NDC80/AURKA/TACC3/HSPA1B/HSPA1A/UHRF1/CHMP6/CCDC61/PPP2R1A/RGS14/STMN1/RACGAP1/KIF23/FBXO5/CEP97/HAUS7/CSNK1D/NUDC/WDR62/AURKB/FAM110A/EML3/KIF4B/CHMP4A/SAC3D1/CPAP/RAE1/ILK/TUBGCP2/SUN2/DCTN1/CEP63/RPS3/RHOA/SPICE1/FLNA/DCTN2/WRAP73/KIF2A/PSRC1/NUMA1/HDAC3/ANKRD53/INCENP/AAAS/PTPA/PLK2/PKD1/DLG1/NEK7/RANGRF/CLASP1/SMC3/CKAP5/TUBGCP6/NTMT1",85
"GO:0033046","negative regulation of sister chromatid segregation","32/4155","51/18805",0.627450980392157,2.83976310138977,7.00635049918024,0.00000000049053999935233,0.0000000991998469657986,0.0000000880640059957816,"BUB1/BUB1B/SPC25/TRIP13/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NUF2/PLK1/BIRC5/CDC20/NDC80/ANAPC15/MAD2L1/FBXO5/MAD2L2/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/KLHL22/MAD1L1/INCENP/LCMT1",32
"GO:0033048","negative regulation of mitotic sister chromatid segregation","32/4155","51/18805",0.627450980392157,2.83976310138977,7.00635049918024,0.00000000049053999935233,0.0000000991998469657986,0.0000000880640059957816,"BUB1/BUB1B/SPC25/TRIP13/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NUF2/PLK1/BIRC5/CDC20/NDC80/ANAPC15/MAD2L1/FBXO5/MAD2L2/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/KLHL22/MAD1L1/INCENP/LCMT1",32
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","32/4155","51/18805",0.627450980392157,2.83976310138977,7.00635049918024,0.00000000049053999935233,0.0000000991998469657986,0.0000000880640059957816,"BUB1/BUB1B/SPC25/TRIP13/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NUF2/PLK1/BIRC5/CDC20/NDC80/ANAPC15/MAD2L1/FBXO5/MAD2L2/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/KLHL22/MAD1L1/INCENP/LCMT1",32
"GO:2000816","negative regulation of mitotic sister chromatid separation","32/4155","51/18805",0.627450980392157,2.83976310138977,7.00635049918024,0.00000000049053999935233,0.0000000991998469657986,0.0000000880640059957816,"BUB1/BUB1B/SPC25/TRIP13/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NUF2/PLK1/BIRC5/CDC20/NDC80/ANAPC15/MAD2L1/FBXO5/MAD2L2/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/KLHL22/MAD1L1/INCENP/LCMT1",32
"GO:0006091","generation of precursor metabolites and energy","165/4155","484/18805",0.340909090909091,1.54291106005907,6.44419398986487,0.000000000594426343917008,0.000000116451835937991,0.000000103379344746356,"CDK1/CCNB1/UCHL1/IGF1/PGLS/ALDOA/CEBPA/PHKA1/ALDH1L2/TALDO1/TPI1/WDR45/FBP1/GALK1/PLEC/GAA/SIRT6/ENO1/PPP1CA/G6PD/ANTKMT/TKT/NDUFB7/PRELID1/POR/ATP5F1D/TAFAZZIN/INPP5K/CHCHD5/NOP53/NDUFS7/IDH3G/COX4I1/UQCR11/ZBTB7A/COX6B1/SURF1/NDUFA3/NDUFA13/PHKG2/PFKL/UCP2/ABCD1/MDH2/STK40/BID/JMJD8/NDUFC2/ETFB/NDUFA11/NDOR1/HMGCL/COMT/MTFR2/EIF6/MLST8/CHCHD10/MT-CO3/NDUFA1/GAPDH/UQCRB/UQCC3/ATP5ME/HK3/NDUFA2/UQCRC1/SLC2A6/ALDOC/NDUFB1/COX6A1/MT-CYB/SDHAF4/NDUFV1/MT-ND3/CYC1/FDXR/NDUFB10/AKT2/ATP5F1E/DGUOK/MT-CO2/UQCR10/BLOC1S1/APP/NDUFS8/COX17/RHOA/SLC27A5/PPP1R3G/GFPT1/OAS1/LEPR/UQCRFS1/MT-ND6/NDUFC2-KCTD14/SORBS1/NDUFS6/LEP/PER2/NDUFA7/FKRP/ARL2/SUCLG1/ACADM/ACADVL/AKT1/PRKAG3/MRAP2/IDH3B/MTLN/GSK3A/ACO1/NDUFB9/NDUFB11/FLCN/PYGB/COX5B/OXCT2/MLXIPL/NDUFB8/COX7B/PDIA5/IL10RB/COX8A/STBD1/TREX1/CHCHD2/UCN/SELENON/MT-ND1/ASIP/IL4/NDUFB6/EP300/NDUFS3/KAT2B/GIT1/ATG3/PCDH12/ATP5MG/NDUFB5/KHK/MT-ND4/THTPA/NR1D1/COX7C/PID1/ATP5PO/NDUFC1/IFNLR1/NDUFB2/SLC25A25/FDX2/WIPI2/ZBTB20/PINK1/PNPT1/CISD1/SLC25A51/PTGES3/ATG2B/SIRT3/IL6ST/THAP11/HK1",165
"GO:0050000","chromosome localization","58/4155","123/18805",0.471544715447154,2.13415123320908,6.72053216752658,0.000000000652181297284827,0.00000011821270753109,0.000000104942546820507,"CDK1/SPC25/DLGAP5/KIF18A/SKA3/SKA1/CCNB1/ZWINT/KIF14/KNL1/SGO1/TTK/CDCA5/CENPF/CHMP2A/NEK2/CDCA8/CENPE/NUF2/MAP1S/BIRC5/KIF2C/SPAG5/FAM83D/KIFC1/CHMP4B/CHMP1A/NDC80/TRAPPC12/CHMP6/RACGAP1/ZWILCH/SPC24/SIRT2/KATNB1/NUDC/ECT2/AURKB/KNTC1/EML3/CHMP4A/SPDL1/VPS4A/MEIOC/SPICE1/DCTN2/IFFO1/TERB2/PMF1/PSRC1/MAD1L1/CDT1/NUMA1/ANKRD53/INCENP/KAT5/KAT2B/BOD1",58
"GO:0007094","mitotic spindle assembly checkpoint signaling","31/4155","49/18805",0.63265306122449,2.86330705567426,6.95511282470537,0.000000000678841517166889,0.00000011821270753109,0.000000104942546820507,"BUB1/BUB1B/SPC25/TRIP13/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NUF2/PLK1/BIRC5/CDC20/NDC80/ANAPC15/MAD2L1/MAD2L2/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/KLHL22/MAD1L1/INCENP/LCMT1",31
"GO:0071173","spindle assembly checkpoint signaling","31/4155","49/18805",0.63265306122449,2.86330705567426,6.95511282470537,0.000000000678841517166889,0.00000011821270753109,0.000000104942546820507,"BUB1/BUB1B/SPC25/TRIP13/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NUF2/PLK1/BIRC5/CDC20/NDC80/ANAPC15/MAD2L1/MAD2L2/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/KLHL22/MAD1L1/INCENP/LCMT1",31
"GO:0071174","mitotic spindle checkpoint signaling","31/4155","49/18805",0.63265306122449,2.86330705567426,6.95511282470537,0.000000000678841517166889,0.00000011821270753109,0.000000104942546820507,"BUB1/BUB1B/SPC25/TRIP13/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NUF2/PLK1/BIRC5/CDC20/NDC80/ANAPC15/MAD2L1/MAD2L2/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/KLHL22/MAD1L1/INCENP/LCMT1",31
"GO:0010965","regulation of mitotic sister chromatid separation","36/4155","62/18805",0.580645161290323,2.62792593455223,6.8375852975772,0.000000000910621270185204,0.000000153509710770651,0.000000136277227266068,"BUB1/BUB1B/SPC25/TRIP13/DLGAP5/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NUF2/PLK1/BIRC5/UBE2C/CDC20/ESPL1/NDC80/ANAPC15/MAD2L1/FBXO5/MAD2L2/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/ANAPC11/KLHL22/MAD1L1/INCENP/LCMT1",36
"GO:0051303","establishment of chromosome localization","55/4155","115/18805",0.478260869565217,2.16454769005389,6.67103732750077,0.000000000930510290203338,0.000000153509710770651,0.000000136277227266068,"CDK1/SPC25/KIF18A/SKA3/SKA1/CCNB1/ZWINT/KIF14/KNL1/SGO1/TTK/CDCA5/CENPF/CHMP2A/NEK2/CDCA8/CENPE/NUF2/MAP1S/BIRC5/KIF2C/SPAG5/FAM83D/KIFC1/CHMP4B/CHMP1A/NDC80/TRAPPC12/CHMP6/RACGAP1/ZWILCH/SPC24/SIRT2/NUDC/ECT2/AURKB/KNTC1/EML3/CHMP4A/SPDL1/VPS4A/MEIOC/SPICE1/DCTN2/TERB2/PMF1/PSRC1/MAD1L1/CDT1/NUMA1/ANKRD53/INCENP/KAT5/KAT2B/BOD1",55
"GO:0051306","mitotic sister chromatid separation","37/4155","65/18805",0.569230769230769,2.57626585207813,6.77942991187022,0.00000000115508336743598,0.000000181030440761404,0.000000160708572727211,"BUB1/BUB1B/SPC25/TRIP13/DLGAP5/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CENPF/CDCA8/NUF2/PLK1/BIRC5/UBE2C/CDC20/ESPL1/NDC80/PPP2R1A/ANAPC15/MAD2L1/FBXO5/MAD2L2/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/ANAPC11/KLHL22/MAD1L1/INCENP/LCMT1",37
"GO:0051784","negative regulation of nuclear division","37/4155","65/18805",0.569230769230769,2.57626585207813,6.77942991187022,0.00000000115508336743598,0.000000181030440761404,0.000000160708572727211,"BUB1/BUB1B/SPC25/TRIP13/SKA3/SKA1/CCNB1/ZWINT/KNL1/HASPIN/TTK/CHEK1/CENPF/CDCA8/NUF2/PLK1/BIRC5/CDC20/FBXO43/NDC80/ANAPC15/MAD2L1/FBXO5/MAD2L2/AURKAIP1/ZWILCH/SPC24/AURKB/KNTC1/GEN1/SPDL1/KLHL22/TOM1L2/MAD1L1/INCENP/LCMT1/MTBP",37
